genome1,genome2,pair_id,S16_Vsearch_status,FastANI_status,Mash_status,FastAAI_Jaccard_status
GCA_030813165.1,GCA_042657105.1,GCA_030813165.1__GCA_042657105.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030813415.1,GCA_042653145.1,GCA_030813415.1__GCA_042653145.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030813495.1,GCA_042677585.1,GCA_030813495.1__GCA_042677585.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030813595.1,GCA_042678425.1,GCA_030813595.1__GCA_042678425.1,PASS,PASS,PASS,PASS
GCA_030813635.1,GCA_042684805.1,GCA_030813635.1__GCA_042684805.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030813715.1,GCA_054653255.1,GCA_030813715.1__GCA_054653255.1,PASS,PASS,PASS,PASS
GCA_030814045.1,GCA_042429915.1,GCA_030814045.1__GCA_042429915.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030814045.1,GCA_042434825.1,GCA_030814045.1__GCA_042434825.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030814225.1,GCA_055378965.1,GCA_030814225.1__GCA_055378965.1,PASS,PASS,PASS,PASS
GCA_030814695.1,GCA_055390555.1,GCA_030814695.1__GCA_055390555.1,PASS,PASS,PASS,PASS
GCA_030814735.1,GCA_055397555.1,GCA_030814735.1__GCA_055397555.1,PASS,PASS,PASS,PASS
GCA_030814755.1,GCA_042656885.1,GCA_030814755.1__GCA_042656885.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030814775.1,GCA_039522855.1,GCA_030814775.1__GCA_039522855.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030814845.1,GCA_042655145.1,GCA_030814845.1__GCA_042655145.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030814875.1,GCA_042661645.1,GCA_030814875.1__GCA_042661645.1,PASS,PASS,PASS,PASS
GCA_030814895.1,GCA_042655165.1,GCA_030814895.1__GCA_042655165.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030814915.1,GCA_042661565.1,GCA_030814915.1__GCA_042661565.1,PASS,PASS,PASS,PASS
GCA_030814935.1,GCA_043194985.1,GCA_030814935.1__GCA_043194985.1,PASS,PASS,PASS,PASS
GCA_030815165.1,GCA_053761005.1,GCA_030815165.1__GCA_053761005.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030815165.1,GCA_053761065.1,GCA_030815165.1__GCA_053761065.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030815255.1,GCA_039521445.1,GCA_030815255.1__GCA_039521445.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_030852425.1,GCA_031455225.1,GCA_030852425.1__GCA_031455225.1,PASS,PASS,PASS,PASS
GCA_030852425.1,GCA_039535375.1,GCA_030852425.1__GCA_039535375.1,PASS,PASS,PASS,PASS
GCA_030852425.1,GCA_042428565.1,GCA_030852425.1__GCA_042428565.1,PASS,PASS,PASS,PASS
GCA_031190635.1,GCA_963396225.1,GCA_031190635.1__GCA_963396225.1,PASS,PASS,PASS,PASS
GCA_031191185.1,GCA_900454985.1,GCA_031191185.1__GCA_900454985.1,PASS,PASS,PASS,PASS
GCA_031191205.1,GCA_900450845.1,GCA_031191205.1__GCA_900450845.1,PASS,PASS,PASS,PASS
GCA_031191225.1,GCA_053204425.1,GCA_031191225.1__GCA_053204425.1,PASS,PASS,PASS,PASS
GCA_031191225.1,GCA_900459425.1,GCA_031191225.1__GCA_900459425.1,PASS,PASS,PASS,PASS
GCA_031191545.1,GCA_031296445.1,GCA_031191545.1__GCA_031296445.1,PASS,PASS,PASS,PASS
GCA_031191545.1,GCA_031296525.1,GCA_031191545.1__GCA_031296525.1,PASS,PASS,PASS,PASS
GCA_031191545.1,GCA_031296555.1,GCA_031191545.1__GCA_031296555.1,PASS,PASS,PASS,PASS
GCA_031191545.1,GCA_055397185.1,GCA_031191545.1__GCA_055397185.1,PASS,PASS,PASS,PASS
GCA_031191545.1,GCA_900445025.1,GCA_031191545.1__GCA_900445025.1,PASS,PASS,PASS,PASS
GCA_031191795.1,GCA_037900345.1,GCA_031191795.1__GCA_037900345.1,PASS,PASS,PASS,PASS
GCA_031191795.1,GCA_050920715.1,GCA_031191795.1__GCA_050920715.1,PASS,PASS,PASS,PASS
GCA_031191795.1,GCA_056333145.1,GCA_031191795.1__GCA_056333145.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_031191795.1,GCA_964642115.1,GCA_031191795.1__GCA_964642115.1,PASS,PASS,PASS,PASS
GCA_031192325.1,GCA_053203445.1,GCA_031192325.1__GCA_053203445.1,PASS,PASS,PASS,PASS
GCA_031192325.1,GCA_900143035.1,GCA_031192325.1__GCA_900143035.1,PASS,PASS,PASS,PASS
GCA_031192325.1,GCA_900636435.1,GCA_031192325.1__GCA_900636435.1,PASS,PASS,PASS,PASS
GCA_031192325.1,GCA_965136015.1,GCA_031192325.1__GCA_965136015.1,PASS,PASS,PASS,PASS
GCA_031296445.1,GCA_031296525.1,GCA_031296445.1__GCA_031296525.1,PASS,PASS,PASS,PASS
GCA_031296445.1,GCA_031296555.1,GCA_031296445.1__GCA_031296555.1,PASS,PASS,PASS,PASS
GCA_031296445.1,GCA_055397185.1,GCA_031296445.1__GCA_055397185.1,PASS,PASS,PASS,PASS
GCA_031296445.1,GCA_900445025.1,GCA_031296445.1__GCA_900445025.1,PASS,PASS,PASS,PASS
GCA_031296485.1,GCA_900637975.1,GCA_031296485.1__GCA_900637975.1,PASS,PASS,PASS,PASS
GCA_031296525.1,GCA_031296555.1,GCA_031296525.1__GCA_031296555.1,PASS,PASS,PASS,PASS
GCA_031296525.1,GCA_055397185.1,GCA_031296525.1__GCA_055397185.1,PASS,PASS,PASS,PASS
GCA_031296525.1,GCA_900445025.1,GCA_031296525.1__GCA_900445025.1,PASS,PASS,PASS,PASS
GCA_031296555.1,GCA_055397185.1,GCA_031296555.1__GCA_055397185.1,PASS,PASS,PASS,PASS
GCA_031296555.1,GCA_900445025.1,GCA_031296555.1__GCA_900445025.1,PASS,PASS,PASS,PASS
GCA_031296595.1,GCA_031296655.1,GCA_031296595.1__GCA_031296655.1,PASS,PASS,PASS,PASS
GCA_031296595.1,GCA_031296715.1,GCA_031296595.1__GCA_031296715.1,PASS,PASS,PASS,PASS
GCA_031296655.1,GCA_031296715.1,GCA_031296655.1__GCA_031296715.1,PASS,PASS,PASS,PASS
GCA_031296675.1,GCA_031296695.1,GCA_031296675.1__GCA_031296695.1,PASS,PASS,PASS,PASS
GCA_031316525.1,GCA_032681245.1,GCA_031316525.1__GCA_032681245.1,PASS,PASS,PASS,PASS
GCA_031316525.1,GCA_037414465.1,GCA_031316525.1__GCA_037414465.1,PASS,PASS,PASS,PASS
GCA_031316525.1,GCA_037914925.1,GCA_031316525.1__GCA_037914925.1,PASS,PASS,PASS,PASS
GCA_031316525.1,GCA_900445475.1,GCA_031316525.1__GCA_900445475.1,PASS,PASS,PASS,PASS
GCA_031316525.1,GCA_964017255.1,GCA_031316525.1__GCA_964017255.1,PASS,PASS,PASS,PASS
GCA_031316525.1,GCA_965139425.1,GCA_031316525.1__GCA_965139425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031316575.1,GCA_038734075.1,GCA_031316575.1__GCA_038734075.1,PASS,PASS,PASS,PASS
GCA_031316575.1,GCA_900186955.1,GCA_031316575.1__GCA_900186955.1,PASS,PASS,PASS,PASS
GCA_031316615.1,GCA_044949865.1,GCA_031316615.1__GCA_044949865.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031316615.1,GCA_918180265.1,GCA_031316615.1__GCA_918180265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031316635.1,GCA_056632185.1,GCA_031316635.1__GCA_056632185.1,PASS,PASS,PASS,PASS
GCA_031316695.1,GCA_900445485.1,GCA_031316695.1__GCA_900445485.1,PASS,PASS,PASS,PASS
GCA_031316715.1,GCA_900128875.1,GCA_031316715.1__GCA_900128875.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031317525.1,GCA_900445435.1,GCA_031317525.1__GCA_900445435.1,PASS,PASS,PASS,PASS
GCA_031348265.1,GCA_039540655.1,GCA_031348265.1__GCA_039540655.1,PASS,PASS,PASS,PASS
GCA_031432295.1,GCA_039538085.1,GCA_031432295.1__GCA_039538085.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031432335.1,GCA_039530125.1,GCA_031432335.1__GCA_039530125.1,PASS,PASS,PASS,PASS
GCA_031451735.1,GCA_042685485.1,GCA_031451735.1__GCA_042685485.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031451735.1,GCA_055386945.1,GCA_031451735.1__GCA_055386945.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031451775.1,GCA_042665435.1,GCA_031451775.1__GCA_042665435.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031453955.1,GCA_043193365.1,GCA_031453955.1__GCA_043193365.1,PASS,PASS,PASS,PASS
GCA_031454135.1,GCA_039525785.1,GCA_031454135.1__GCA_039525785.1,PASS,PASS,PASS,PASS
GCA_031454295.1,GCA_039531505.1,GCA_031454295.1__GCA_039531505.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031455225.1,GCA_039535375.1,GCA_031455225.1__GCA_039535375.1,PASS,PASS,PASS,PASS
GCA_031455225.1,GCA_042428565.1,GCA_031455225.1__GCA_042428565.1,PASS,PASS,PASS,PASS
GCA_031456275.1,GCA_039526225.1,GCA_031456275.1__GCA_039526225.1,PASS,PASS,PASS,PASS
GCA_031456275.1,GCA_042653025.1,GCA_031456275.1__GCA_042653025.1,PASS,PASS,PASS,PASS
GCA_031456295.1,GCA_042655285.1,GCA_031456295.1__GCA_042655285.1,PASS,PASS,PASS,PASS
GCA_031456315.1,GCA_042648085.1,GCA_031456315.1__GCA_042648085.1,PASS,PASS,PASS,PASS
GCA_031458175.1,GCA_042646445.1,GCA_031458175.1__GCA_042646445.1,PASS,PASS,PASS,PASS
GCA_031458215.1,GCA_042430965.1,GCA_031458215.1__GCA_042430965.1,PASS,PASS,PASS,PASS
GCA_031458255.1,GCA_054653295.1,GCA_031458255.1__GCA_054653295.1,PASS,PASS,PASS,PASS
GCA_031458295.1,GCA_039530325.1,GCA_031458295.1__GCA_039530325.1,PASS,PASS,PASS,PASS
GCA_031458315.1,GCA_039527225.1,GCA_031458315.1__GCA_039527225.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031458325.1,GCA_039531265.1,GCA_031458325.1__GCA_039531265.1,PASS,PASS,PASS,PASS
GCA_031458355.1,GCA_039535115.1,GCA_031458355.1__GCA_039535115.1,PASS,PASS,PASS,PASS
GCA_031458355.1,GCA_042429105.1,GCA_031458355.1__GCA_042429105.1,PASS,PASS,PASS,PASS
GCA_031458375.1,GCA_039530305.1,GCA_031458375.1__GCA_039530305.1,PASS,PASS,PASS,PASS
GCA_031458395.1,GCA_039541935.1,GCA_031458395.1__GCA_039541935.1,PASS,PASS,PASS,PASS
GCA_031583065.1,GCA_042648045.1,GCA_031583065.1__GCA_042648045.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031583655.1,GCA_031583705.1,GCA_031583655.1__GCA_031583705.1,PASS,PASS,PASS,PASS
GCA_031583655.1,GCA_039615355.1,GCA_031583655.1__GCA_039615355.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_031583705.1,GCA_039615355.1,GCA_031583705.1__GCA_039615355.1,PASS,PASS,PASS,PASS
GCA_031593255.1,GCA_031767055.1,GCA_031593255.1__GCA_031767055.1,PASS,PASS,PASS,PASS
GCA_031593255.1,GCA_039534835.1,GCA_031593255.1__GCA_039534835.1,PASS,PASS,PASS,PASS
GCA_031593255.1,GCA_042430785.1,GCA_031593255.1__GCA_042430785.1,PASS,PASS,PASS,PASS
GCA_031624295.1,GCA_032905985.1,GCA_031624295.1__GCA_032905985.1,PASS,PASS,PASS,PASS
GCA_031624295.1,GCA_039539865.1,GCA_031624295.1__GCA_039539865.1,PASS,PASS,PASS,PASS
GCA_031624295.1,GCA_055384635.1,GCA_031624295.1__GCA_055384635.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_031624335.1,GCA_054779515.1,GCA_031624335.1__GCA_054779515.1,PASS,PASS,PASS,PASS
GCA_031625015.1,GCA_039524515.1,GCA_031625015.1__GCA_039524515.1,PASS,PASS,PASS,PASS
GCA_031625015.1,GCA_039527775.1,GCA_031625015.1__GCA_039527775.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031625015.1,GCA_039534025.1,GCA_031625015.1__GCA_039534025.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031625015.1,GCA_042648265.1,GCA_031625015.1__GCA_042648265.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031767055.1,GCA_039534835.1,GCA_031767055.1__GCA_039534835.1,PASS,PASS,PASS,PASS
GCA_031767055.1,GCA_042430785.1,GCA_031767055.1__GCA_042430785.1,PASS,PASS,PASS,PASS
GCA_031822395.1,GCA_041295575.1,GCA_031822395.1__GCA_041295575.1,PASS,PASS,PASS,PASS
GCA_031822395.1,GCA_900457495.1,GCA_031822395.1__GCA_900457495.1,PASS,PASS,PASS,PASS
GCA_031845265.1,GCA_042679745.1,GCA_031845265.1__GCA_042679745.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031854425.1,GCA_043948685.1,GCA_031854425.1__GCA_043948685.1,PASS,PASS,PASS,PASS
GCA_031932625.1,GCA_042678785.1,GCA_031932625.1__GCA_042678785.1,PASS,PASS,PASS,PASS
GCA_031935715.1,GCA_054782035.1,GCA_031935715.1__GCA_054782035.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031935715.1,GCA_055382465.1,GCA_031935715.1__GCA_055382465.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_031954405.1,GCA_900560965.1,GCA_031954405.1__GCA_900560965.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_032113415.1,GCA_042662005.1,GCA_032113415.1__GCA_042662005.1,PASS,PASS,PASS,PASS
GCA_032304395.1,GCA_055384795.1,GCA_032304395.1__GCA_055384795.1,PASS,PASS,PASS,PASS
GCA_032393075.1,GCA_900111805.1,GCA_032393075.1__GCA_900111805.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_032464715.1,GCA_042653185.1,GCA_032464715.1__GCA_042653185.1,PASS,PASS,PASS,PASS
GCA_032490495.1,GCA_040096595.1,GCA_032490495.1__GCA_040096595.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_032594935.1,GCA_032595075.1,GCA_032594935.1__GCA_032595075.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_032681245.1,GCA_037414465.1,GCA_032681245.1__GCA_037414465.1,PASS,PASS,PASS,PASS
GCA_032681245.1,GCA_037914925.1,GCA_032681245.1__GCA_037914925.1,PASS,PASS,PASS,PASS
GCA_032681245.1,GCA_900445475.1,GCA_032681245.1__GCA_900445475.1,PASS,PASS,PASS,PASS
GCA_032681245.1,GCA_964017255.1,GCA_032681245.1__GCA_964017255.1,PASS,PASS,PASS,PASS
GCA_032681245.1,GCA_965139425.1,GCA_032681245.1__GCA_965139425.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_032699665.1,GCA_040529065.1,GCA_032699665.1__GCA_040529065.1,PASS,PASS,PASS,PASS
GCA_032878895.1,GCA_033096445.1,GCA_032878895.1__GCA_033096445.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_032905985.1,GCA_039539865.1,GCA_032905985.1__GCA_039539865.1,PASS,PASS,PASS,PASS
GCA_032905985.1,GCA_055384635.1,GCA_032905985.1__GCA_055384635.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_033096465.1,GCA_048301385.1,GCA_033096465.1__GCA_048301385.1,PASS,PASS,PASS,PASS
GCA_033097365.1,GCA_042679205.1,GCA_033097365.1__GCA_042679205.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_033406955.1,GCA_042674805.1,GCA_033406955.1__GCA_042674805.1,PASS,PASS,PASS,PASS
GCA_033436825.1,GCA_042432845.1,GCA_033436825.1__GCA_042432845.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_033542075.1,GCA_035967765.1,GCA_033542075.1__GCA_035967765.1,PASS,PASS,PASS,PASS
GCA_033542575.1,GCA_900184095.1,GCA_033542575.1__GCA_900184095.1,PASS,PASS,PASS,PASS
GCA_033546915.1,GCA_900167035.1,GCA_033546915.1__GCA_900167035.1,PASS,PASS,PASS,PASS
GCA_033792045.1,GCA_049239225.1,GCA_033792045.1__GCA_049239225.1,PASS,PASS,PASS,PASS
GCA_033792905.1,GCA_049239045.1,GCA_033792905.1__GCA_049239045.1,PASS,PASS,PASS,PASS
GCA_033794965.1,GCA_039524815.1,GCA_033794965.1__GCA_039524815.1,PASS,PASS,PASS,PASS
GCA_033794965.1,GCA_051171895.1,GCA_033794965.1__GCA_051171895.1,PASS,PASS,PASS,PASS
GCA_033795025.1,GCA_051172975.1,GCA_033795025.1__GCA_051172975.1,PASS,PASS,PASS,PASS
GCA_033795045.1,GCA_051172935.1,GCA_033795045.1__GCA_051172935.1,PASS,PASS,PASS,PASS
GCA_033842665.1,GCA_900175965.1,GCA_033842665.1__GCA_900175965.1,PASS,PASS,PASS,PASS
GCA_033842965.1,GCA_039544895.1,GCA_033842965.1__GCA_039544895.1,PASS,PASS,PASS,PASS
GCA_033842965.1,GCA_042650765.1,GCA_033842965.1__GCA_042650765.1,PASS,PASS,PASS,PASS
GCA_033842965.1,GCA_042662085.1,GCA_033842965.1__GCA_042662085.1,PASS,PASS,PASS,PASS
GCA_033842965.1,GCA_054054125.1,GCA_033842965.1__GCA_054054125.1,PASS,PASS,PASS,PASS
GCA_033842965.1,GCA_900099625.1,GCA_033842965.1__GCA_900099625.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_033843045.1,GCA_036327025.1,GCA_033843045.1__GCA_036327025.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_033843085.1,GCA_035621455.1,GCA_033843085.1__GCA_035621455.1,PASS,PASS,PASS,PASS
GCA_033956065.1,GCA_900446245.1,GCA_033956065.1__GCA_900446245.1,PASS,PASS,PASS,PASS
GCA_034006335.1,GCA_042432965.1,GCA_034006335.1__GCA_042432965.1,FAIL_INITIAL,PASS,PASS,FAIL_THRESHOLD
GCA_034006375.1,GCA_042683165.1,GCA_034006375.1__GCA_042683165.1,FAIL_INITIAL,PASS,PASS,FAIL_THRESHOLD
GCA_034044175.1,GCA_036689615.1,GCA_034044175.1__GCA_036689615.1,PASS,PASS,PASS,PASS
GCA_034044175.1,GCA_056591435.1,GCA_034044175.1__GCA_056591435.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034044175.1,GCA_056591455.1,GCA_034044175.1__GCA_056591455.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034044175.1,GCA_056591485.1,GCA_034044175.1__GCA_056591485.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034044175.1,GCA_900183055.1,GCA_034044175.1__GCA_900183055.1,PASS,PASS,PASS,PASS
GCA_034044175.1,GCA_900625015.1,GCA_034044175.1__GCA_900625015.1,PASS,PASS,PASS,PASS
GCA_034044715.1,GCA_042655425.1,GCA_034044715.1__GCA_042655425.1,PASS,PASS,PASS,PASS
GCA_034061325.1,GCA_053206565.1,GCA_034061325.1__GCA_053206565.1,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS,PASS
GCA_034061325.1,GCA_053206585.1,GCA_034061325.1__GCA_053206585.1,PASS,PASS,PASS,PASS
GCA_034061325.1,GCA_053206625.1,GCA_034061325.1__GCA_053206625.1,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034061325.1,GCA_900110405.1,GCA_034061325.1__GCA_900110405.1,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034061325.1,GCA_900156215.1,GCA_034061325.1__GCA_900156215.1,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034061325.1,GCA_900459475.1,GCA_034061325.1__GCA_900459475.1,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS,PASS
GCA_034061325.1,GCA_900460185.1,GCA_034061325.1__GCA_900460185.1,PASS,FAIL_THRESHOLD,PASS,PASS
GCA_034061325.1,GCA_900637675.1,GCA_034061325.1__GCA_900637675.1,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD,FAIL_THRESHOLD
GCA_034086145.1,GCA_042676105.1,GCA_034086145.1__GCA_042676105.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034105025.1,GCA_040888305.1,GCA_034105025.1__GCA_040888305.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034105045.1,GCA_040888325.1,GCA_034105045.1__GCA_040888325.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034105055.1,GCA_040888245.1,GCA_034105055.1__GCA_040888245.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034120055.1,GCA_039540315.1,GCA_034120055.1__GCA_039540315.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034120055.1,GCA_039749535.1,GCA_034120055.1__GCA_039749535.1,PASS,PASS,PASS,PASS
GCA_034222015.1,GCA_900142645.1,GCA_034222015.1__GCA_900142645.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034283315.1,GCA_046221935.1,GCA_034283315.1__GCA_046221935.1,PASS,FAIL_THRESHOLD,FAIL_THRESHOLD,PASS
GCA_034283315.1,GCA_053203325.1,GCA_034283315.1__GCA_053203325.1,PASS,PASS,PASS,PASS
GCA_034283315.1,GCA_900475585.1,GCA_034283315.1__GCA_900475585.1,PASS,PASS,PASS,PASS
GCA_034355335.1,GCA_900461125.1,GCA_034355335.1__GCA_900461125.1,PASS,PASS,PASS,PASS
GCA_034424155.1,GCA_900451105.1,GCA_034424155.1__GCA_900451105.1,PASS,PASS,PASS,PASS
GCA_034424175.1,GCA_900635475.1,GCA_034424175.1__GCA_900635475.1,PASS,PASS,PASS,PASS
GCA_034424255.1,GCA_900457055.1,GCA_034424255.1__GCA_900457055.1,PASS,PASS,PASS,PASS
GCA_034424315.1,GCA_900119105.1,GCA_034424315.1__GCA_900119105.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034424545.1,GCA_037889455.1,GCA_034424545.1__GCA_037889455.1,PASS,PASS,PASS,PASS
GCA_034424545.1,GCA_040314805.1,GCA_034424545.1__GCA_040314805.1,PASS,PASS,PASS,PASS
GCA_034424545.1,GCA_042682065.1,GCA_034424545.1__GCA_042682065.1,PASS,PASS,PASS,PASS
GCA_034424545.1,GCA_902833925.1,GCA_034424545.1__GCA_902833925.1,PASS,PASS,PASS,PASS
GCA_034424625.1,GCA_900451145.1,GCA_034424625.1__GCA_900451145.1,PASS,PASS,PASS,PASS
GCA_034424625.1,GCA_965136055.1,GCA_034424625.1__GCA_965136055.1,PASS,PASS,PASS,PASS
GCA_034424645.1,GCA_900445835.1,GCA_034424645.1__GCA_900445835.1,PASS,PASS,PASS,PASS
GCA_034478925.1,GCA_053538495.1,GCA_034478925.1__GCA_053538495.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034478925.1,GCA_900637645.1,GCA_034478925.1__GCA_900637645.1,PASS,PASS,PASS,PASS
GCA_034479105.1,GCA_040538795.1,GCA_034479105.1__GCA_040538795.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034479105.1,GCA_900142355.1,GCA_034479105.1__GCA_900142355.1,PASS,PASS,PASS,PASS
GCA_034479555.1,GCA_042433555.1,GCA_034479555.1__GCA_042433555.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_034531275.1,GCA_039531285.1,GCA_034531275.1__GCA_039531285.1,PASS,PASS,PASS,PASS
GCA_035066585.1,GCA_900637845.1,GCA_035066585.1__GCA_900637845.1,PASS,PASS,PASS,PASS
GCA_035117575.1,GCA_042432025.1,GCA_035117575.1__GCA_042432025.1,PASS,PASS,PASS,PASS
GCA_035285365.1,GCA_039537625.1,GCA_035285365.1__GCA_039537625.1,PASS,PASS,PASS,PASS
GCA_035320945.1,GCA_037900625.1,GCA_035320945.1__GCA_037900625.1,PASS,PASS,PASS,PASS
GCA_035320945.1,GCA_050920725.1,GCA_035320945.1__GCA_050920725.1,PASS,PASS,PASS,PASS
GCA_035481585.1,GCA_042680965.1,GCA_035481585.1__GCA_042680965.1,PASS,PASS,PASS,PASS
GCA_035481585.1,GCA_900100085.1,GCA_035481585.1__GCA_900100085.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_035481615.1,GCA_042651875.1,GCA_035481615.1__GCA_042651875.1,PASS,PASS,PASS,PASS
GCA_035616105.1,GCA_039533535.1,GCA_035616105.1__GCA_039533535.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_035671315.1,GCA_039539085.1,GCA_035671315.1__GCA_039539085.1,PASS,PASS,PASS,PASS
GCA_036016195.1,GCA_036016275.1,GCA_036016195.1__GCA_036016275.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036026595.1,GCA_046883285.1,GCA_036026595.1__GCA_046883285.1,PASS,PASS,PASS,PASS
GCA_036245645.1,GCA_054782135.1,GCA_036245645.1__GCA_054782135.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036281785.1,GCA_039536645.1,GCA_036281785.1__GCA_039536645.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036281785.1,GCA_042675005.1,GCA_036281785.1__GCA_042675005.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036322895.1,GCA_039830185.1,GCA_036322895.1__GCA_039830185.1,PASS,PASS,PASS,PASS
GCA_036322895.1,GCA_054962495.1,GCA_036322895.1__GCA_054962495.1,PASS,PASS,PASS,PASS
GCA_036322895.1,GCA_900445615.1,GCA_036322895.1__GCA_900445615.1,PASS,PASS,PASS,PASS
GCA_036327815.1,GCA_039526505.1,GCA_036327815.1__GCA_039526505.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036327815.1,GCA_042660575.1,GCA_036327815.1__GCA_042660575.1,PASS,PASS,PASS,PASS
GCA_036352155.1,GCA_900660725.1,GCA_036352155.1__GCA_900660725.1,PASS,PASS,PASS,PASS
GCA_036352935.1,GCA_039525865.1,GCA_036352935.1__GCA_039525865.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036352935.1,GCA_039525885.1,GCA_036352935.1__GCA_039525885.1,PASS,PASS,PASS,PASS
GCA_036352935.1,GCA_039525905.1,GCA_036352935.1__GCA_039525905.1,FAIL_THRESHOLD,PASS,PASS,PASS
GCA_036352935.1,GCA_039525945.1,GCA_036352935.1__GCA_039525945.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036352935.1,GCA_042674905.1,GCA_036352935.1__GCA_042674905.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_036352935.1,GCA_042674925.1,GCA_036352935.1__GCA_042674925.1,PASS,PASS,PASS,PASS
GCA_036409185.1,GCA_046600715.1,GCA_036409185.1__GCA_046600715.1,FAIL_INITIAL,PASS,PASS,PASS
GCA_036543185.1,GCA_039533985.1,GCA_036543185.1__GCA_039533985.1,PASS,PASS,PASS,PASS
GCA_036584055.1,GCA_042661825.1,GCA_036584055.1__GCA_042661825.1,PASS,PASS,PASS,FAIL_THRESHOLD
GCA_036584055.1,GCA_042663525.1,GCA_036584055.1__GCA_042663525.1,PASS,PASS,PASS,PASS
GCA_036621135.1,GCA_042656305.1,GCA_036621135.1__GCA_042656305.1,PASS,PASS,PASS,PASS
GCA_036621895.1,GCA_054729175.1,GCA_036621895.1__GCA_054729175.1,PASS,FAIL_THRESHOLD,PASS,PASS
